Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2025-10-25 10:48,Fall Easterns,UNCW Alumni,64,O,1,5,Defense,Goal,,,Anonymous,,Reed,Arden,John P,Conley,Tanner,Liam,Cagle,,,,,,,,,,,,,,,,,,,,,,934
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,CJ,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1056
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,CJ,Eli,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1065
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Eli,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1069
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,Eli,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1073
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Eli,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1077
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,Libby,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1080
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Libby,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1084
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,Tanner,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1088
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Tanner,Roman,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1099
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Roman,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1116
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Zac,Libby,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1120
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Libby,CJ,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1124
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,CJ,Tanner,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1128
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Throwaway,Tanner,Anonymous,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1132
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Defense,Throwaway,,,Anonymous,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1150
2025-10-25 10:48,Fall Easterns,UNCW Alumni,126,O,2,5,Offense,Catch,Roman,Zac,,,Eli,Keaton,CJ,Roman,Tanner,Libby,Zac,,,,,,,,,,,,,,,,,,,,,,1153
